source_csv,query_id,question,building,approach,model_name,skipped,score_error,original_f1,original_row_coverage,original_excess_rows,num_bgp_culprits,num_filter_culprits,best_found_at_depth,best_relaxed_f1,best_relaxed_row_coverage,best_relaxed_excess_rows,delta_f1,best_relaxed_triples,best_relaxed_path_texts,best_relaxed_query,diagnose_error,elapsed_sec
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_002,"How can I retrieve the timeseries IDs for an AHU’s supply air temperature, airflow rate readings, and its airflow setpoint?",dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.007
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_002,Where can I find the timeseries IDs for an air handling unit’s supply-side measurements?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.003
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_002,How do I access the supply air measurement data for an AHU?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.009
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_003,What are the timeseries IDs for the available electric power sensors and thermal power sensors in the building?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.006
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_003,Show me all available power measurement series.,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,1,0,,,,,,,,,,0.005
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_003,What are the external reference timeseries IDs for each electric power sensor and each thermal power sensor?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.005
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_003,Which timeseries IDs are associated with the electric power sensors and which with the thermal power sensors?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.006
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_003,List the data stream identifiers for electrical power and heat power measurements.,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.01
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_003,Where can I find the recorded series for electricity consumption and heating power?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.006
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_004,What is the area of a building?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.007
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_004,What area value does each Building have through the area relationship?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.008
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_004,What are the reported area measurements for all buildings?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.007
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_004,How big are the buildings by their area measurements?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.008
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_004,What size does each building measure in terms of area?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.006
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_004,How much floor space do the buildings occupy?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.009
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_005,What are the timeseries IDs for electric power sensors that are linked to the scenario named 'baseline'?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.007
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_005,What are the timeseries IDs of electric power sensors that have an external reference on the baseline table?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.009
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_005,Which sensors measuring electric power that reference an external entry in the baseline table have associated timeseries identifiers?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.006
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_005,What timeseries identifiers are linked to electric power sensors listed in the baseline table through an external reference?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.009
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_006,"Which power sensor records in the flexible_ dataset include a timeseries identifier, and what are those identifiers?",dflexlibs_multizone,dakgqa,o3-mini,False,error at 1:10: expected CONSTRUCT,0.0,0,0,0,0,,,,,,,,,SPARQL syntax error: error at 1:10: expected CONSTRUCT,0.003
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_006,How can I find the timeseries IDs for power measurements stored under the flexible_ table?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,1,0,,,,,,,,,,0.008
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_005,Which power measurement time series IDs are available in the baseline dataset?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.005
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_005,What power measurement series can I retrieve from the baseline data?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.006
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_006,What are the timeseries IDs for electric power sensors that are linked to the scenario named 'flexible'?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.009
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_006,What are the timeseries identifiers for electric power sensors that have an external reference on the flexible_ table?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.005
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_006,"For each electric power sensor linked to entries in the flexible_ reference table, what timeseries ID do they use?",dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.008
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,DFLEXLIBS_006,Where can I access the power time series from the flexible_ dataset?,dflexlibs_multizone,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.005
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_001,"For each zone, what is the timeseries ID of its maximum air temperature setpoint, and what is the zone’s IFC reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_001,What are the zone IDs and the timeseries IDs of the maximum air temperature setpoints that are located in spaces belonging to each zone?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_001,Can you list every zone’s name along with the identifier of the timeseries that records its highest temperature setpoint?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.019
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_001,"For each zone, what is its external IFC reference name and which timeseries ID holds its maximum air temperature setpoint?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.031
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_001,Which zones map to which data series for their peak temperature settings?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_001,What are the maximum temperature setpoints for each zone?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.014
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_002,"For each zone, what is the timeseries ID of its minimum air temperature setpoint, and what is the zone’s IFC reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_002,"What are the IFC names of zones that have part spaces where a minimum air temperature setpoint sensor is located, and what is the timeseries ID of that sensor according to its external reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_002,"For each building zone, what IFC reference name and timeseries identifier correspond to its minimum air temperature setpoint sensor located in one of its spaces?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_002,Which zones have a minimum air temperature setpoint sensor in their spaces and what are those zones’ IFC names along with the sensor’s timeseries ID?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.017
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_002,Can you list each zone’s IFC name together with the timeseries ID for its minimum air temperature setpoint?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_002,Where can I find the timeseries identifiers for the minimum temperature settings in each building zone and the names of those zones?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_003,"For each zone, what is the timeseries ID of its occupancy sensor, and what is the zone’s IFC reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.018
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_003,What is the IFC name of each zone and the timeseries id from the external reference of the occupancy sensor that is located in a space which is part of that zone?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.014
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_003,"For each zone identified by its IFC name, which timeseries id is linked to the occupancy sensor installed in one of its spaces via the sensor’s external reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_003,"Which zones, by their IFC names, contain occupancy sensors in their spaces and what are the sensors’ timeseries ids?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.012
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_003,List each zone name along with the data stream id of the occupancy sensor monitoring that zone.,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.018
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_003,How can I retrieve occupancy sensor time series data for every zone in the building?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.02
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_004,"For each zone, what is the timeseries ID of its temperature setpoint, and what is the zone’s IFC reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_004,"Which zone IFC names and timeseries IDs are associated with temperature setpoints, given that each temperature setpoint has an external reference with a timeseries ID, is located in a space that is part of a zone, and the zone has an IFC reference providing its name?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.014
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_004,"For each zone, what IFC identifier and external timeseries ID correspond to the temperature setpoint in its associated space?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.01
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_004,List the IFC names of zones alongside their temperature setpoint timeseries IDs,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.018
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_004,What timeseries IDs are used for the temperature setpoints of each building zone?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_004,How can I find the temperature setpoint data streams for all zones?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.014
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_005,"For each zone, what is the timeseries ID of its temperature sensor, and what is the zone’s IFC reference?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_005,"For each zone that has a part space, what is the IFC name of the zone and the external timeseries ID of the temperature sensor point located in that space?",TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_005,Which IFC-named zones contain a temperature sensor in one of their spaces and what is the external timeseries identifier of that sensor?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_005,What are the external timeseries IDs of temperature sensors installed within zones identified by their IFC names?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_005,List each zone by its IFC name along with the data stream ID for the temperature sensor point,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,"Identify each entity that is a zone, and either has a directly associated property or is indirectly connected to a property via a RoomDomainSpace through a chain of connections.",b59,ReAct(100),deepseek-r1,True,,0.140303,0,0,,,,,,,,,,,,
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/o3-mini.csv,TUC_005,What temperature data streams are available for each zone?,TUC_building,dakgqa,o3-mini,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,"For each zone (target), what are the related non-writable property labels and ALC and MPC endpoint references?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.357
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,"For each Zone that either has a Property directly or has a RoomDomainSpace reached by two connected steps and a contains relationship leading to a Property, what is the label of that Property and what are the external reference alc endpoint and mpc endpoint when writable is False?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.258
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,"Which properties associated with building zones (including those linked through room domain spaces and chained connections) are read-only, and what are their labels together with the alc and mpc endpoints in their external references?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.273
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,"For each air handling unit whose label contains rtu, identify any connectable element it contains that observes or has property a property, or any property it has directly, and for each property give its label along with the ALC endpoint and the MPC database name from its external reference",b59,ReAct(100),deepseek-r1,True,,0.105437,0,0,,,,,,,,,,,,
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,What alc and mpc endpoints are defined for the read-only properties of each zone?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.419
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,List the labels of all non-writable properties for zones and show the corresponding alc endpoint and mpc database endpoint for each.,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.335
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,"Identify each entity that is an AHU, and either has a directly associated property or is indirectly connected to a property via a connectable.",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.304
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_001,How can I find the alc and mpc endpoints for zone properties that aren't editable?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.231
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,"For each Air Handling Unit (AHU) whose label includes 'RTU', what are the related non-writable property labels and ALC and MPC endpoint references?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.223
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,"For RTU air handling units, what are the property names and their associated ALC and MPC endpoints defined in the external references",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.196
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,"Which RTU units expose properties with external endpoints, and what are the property labels along with those ALC and MPC endpoint addresses",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.318
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,Where can I find the nonwritable external ALC and MPC endpoints for properties on each RTU air handling unit,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.308
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_002,What read-only control endpoints are available for properties of RTU units,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.194
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,Get reheat ARU data (for UFT reheat) by identifying each entity that is a Water-to-Water Heat Pump and contains a property that observes a non-writable quantity with reference endpoints.,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.362
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,"For each Water-to-Water Heat Pump, what are the related property labels and non-writable quantities' ALC and MPC endpoint references?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.251
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,"For each water-to-water heat pump, what property does it contain, what is the label of that property, which quantity does it observe, and what are the ALC endpoint and MPC database name of its non-writable external reference?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.348
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,"Which internal properties of water-to-water heat pumps observe specific quantities via non-writable external references, and what are those references’ ALC endpoints and MPC database names along with the property labels?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.38
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,What non-writable external endpoints and MPC database names are associated with measurements taken by components inside water-to-water heat pumps?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.286
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,Which read-only ALC and MPC endpoints deliver the measurement data for water-to-water heat pumps?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.299
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_003,Where can I access the read-only operational data endpoints for our water-to-water heat pumps?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.217
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_004,"For each Water-to-Water Heat Pump, what are the related non-writable property labels and ALC and MPC endpoint references?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.218
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_001,"Identify each entity that is a zone, and either has a directly associated property or is indirectly connected to a property via a RoomDomainSpace through a chain of connections.",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,True,,0.136182,0,0,,,,,,,,,,,,
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_004,"For each water-to-water heat pump, what property does it have, what is the property's label, and what are the ALC endpoint and MPC database endpoint of its non-writable external reference?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.252
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_004,"Which external references marked as non-writable are associated with water-to-water heat pump properties, and what are their property labels along with the ALC and MPC endpoints?",b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.223
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_004,What are the non-writable ALC and MPC endpoints and their related property names for all water-to-water heat pumps?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.258
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/ReAct(100)/deepseek-r1.csv,LBNL_004,Where can I find the read-only control and database addresses for the attributes of water-to-water heat pumps?,b59,ReAct(100),deepseek-r1,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.272
